Transaction_ID,Sender_account,Receiver_account,Amount,Sender_bank_location,Receiver_bank_location,Device_MAC,Timestamp,Is_fraud
3db3fa93-c1b,4.13E+88,29b0b628,4050.376731,Germany,USA,6c:8d:36:bb:28:62,3/1/2025 1:27,0
05cf73b3-18c,bef4cea1,b3c47228,1415.036962,UK,UAE,11:7a:c6:09:19:cd,2/21/2025 22:45,0
2c68a653-424,9dd035dc,c598ca7f,3039.416388,UK,UK,30:73:7b:93:02:cd,3/17/2025 11:58,0
a65afb6a-0e4,6c2c0533,d2100627,3102.16276,UK,USA,fe:f0:b8:5c:61:c6,1/18/2025 2:50,0
a1a2885a-4c9,d8ebdd00,520209b7,1713.120698,Nigeria,Canada,00:da:69:3c:34:7e,3/6/2025 6:42,0
7c54050f-d0b,ecd6f81d,611199f6,4794.336768,USA,North Korea,6a:7a:06:80:af:0e,1/18/2025 18:07,0
1d9e614e-720,7a6a54b6,e21d8da4,655.2876144,Australia,UK,41:6e:70:44:c7:7f,3/14/2025 22:27,0
eddbcf16-def,5b182bad,e8e46450,1755.713012,Canada,UK,f5:48:ac:67:2f:47,2/27/2025 1:49,0
92c03631-8ee,a37756a4,a9efd705,3467.923147,UAE,Canada,62:50:69:6f:0a:c8,3/14/2025 2:48,0
c3467e10-85f,9e95bdae,d26858b1,21357.84201,Nigeria,Nigeria,38:71:0e:bc:4d:b0,1/26/2025 0:21,1
d34681b1-e9c,caf5f641,b70ac999,3399.310766,Nigeria,Canada,93:58:25:b8:ed:43,3/21/2025 14:07,0
c74b465c-abf,07f22853,1d34a7a0,1963.241491,Nigeria,Canada,5d:96:aa:d9:07:b5,2/20/2025 17:34,0
7ccaaf0a-826,eebd9adf,593d80a5,295.4207735,Nigeria,Nigeria,b8:9c:6b:74:a8:09,2/3/2025 23:20,0
f18ecefb-e0c,6c018d91,aa449303,2095.642818,USA,Australia,48:0e:40:36:6a:1b,2/2/2025 10:53,0
374a2395-9b2,61c81f3b,7ec3aa22,353.2289335,USA,USA,8b:1f:aa:f5:6a:12,2/16/2025 13:40,0
8967a3c2-771,5.04E+67,e5f63718,4647.528824,Canada,Canada,94:2f:7f:55:f9:a9,1/17/2025 8:48,0
c362ab0c-bee,facba1a6,802c1aa0,3469.077006,Nigeria,UK,ea:56:c0:53:1e:08,1/15/2025 10:40,0
b52d9efa-f69,515b3652,69d59ebd,4640.827091,USA,Russia,e4:42:31:fc:03:88,3/14/2025 10:44,0
407895e1-c75,80846b36,447da3aa,769.8252782,Pakistan,UAE,4c:ec:c0:96:54:98,3/19/2025 22:33,0
d62e1cd0-408,864e9ca6,98fa91ff,1587.748748,Canada,UK,40:e1:69:d7:85:cb,1/23/2025 9:02,0
4885a067-4cd,7c5befa2,953ce0b1,558.0316174,UK,Australia,35:e0:ef:03:15:98,1/16/2025 19:33,0
2d9a53db-c52,e4d277c8,ad23b19b,4960.867121,USA,USA,ba:ac:ef:6b:ab:60,2/22/2025 23:07,0
87686261-c0c,530d71c3,8bfbd88d,1621.394758,Canada,UK,e4:f5:17:76:90:4a,1/8/2025 14:45,0
d0e679c6-700,2e7b0acb,30fa7e0f,329.876602,UK,Canada,4c:2d:75:18:09:f5,1/17/2025 22:34,0
0100e98d-76c,feb9e221,43f3149a,175.5874268,USA,UK,b2:0e:8b:a8:d2:9c,2/12/2025 6:22,0
9eb151ce-029,e7531726,9f2f7f9e,3748.101026,North Korea,UAE,12:bc:d5:49:e9:75,1/5/2025 18:52,0
5549c4e9-507,24e4b721,2b4e7381,205.1894627,Canada,USA,f1:d0:41:64:b8:a2,1/10/2025 7:56,0
61c4e73e-fbe,9892669c,b3127e38,278.587424,North Korea,Australia,d4:da:6d:5b:00:93,1/20/2025 8:51,0
3706c393-171,37ab6a81,fa7922cb,3622.629326,USA,USA,33:33:62:98:17:13,1/7/2025 10:02,0
aa33a040-8d9,a306cb57,863a4bc6,1098.939135,USA,UK,af:4c:65:6e:50:b5,1/28/2025 10:39,0
bd24a173-bbb,92288c64,4a93b0f1,1124.590358,North Korea,USA,0b:25:e5:ba:2d:67,1/1/2025 3:55,0
fc0bed1c-50e,91fda117,c7f10f29,1425.225343,Germany,Nigeria,48:4e:d3:2e:51:6b,1/12/2025 11:25,0
c3fd2754-e6a,15afb6d1,51678c14,2636.500548,UAE,Pakistan,b4:92:ea:50:68:a3,2/21/2025 6:59,0
6127cb95-3cd,b8a62829,67f8ea3e,4184.199512,North Korea,Nigeria,1c:ce:7e:e4:38:6c,1/17/2025 0:22,0
7bf71f89-765,840a3c1e,981cdec9,130.9710779,USA,UK,f5:9d:f3:93:90:2a,2/12/2025 8:50,0
695a47a0-dc7,a870c96e,92992b02,2802.109359,Canada,Germany,4c:a3:08:b2:be:6b,2/28/2025 14:59,0
c9807402-b43,a9b59495,ecb4b029,1303.067193,Australia,UK,29:ac:92:7b:29:9a,3/7/2025 22:54,0
e7f2f5a5-f08,8314dcd8,b4cfe207,1027.071921,USA,USA,20:a1:f1:37:8b:46,2/13/2025 5:20,0
2bdbe02b-1dd,eb2126eb,a101cd13,2383.514563,Canada,UAE,72:81:18:cf:36:a4,3/17/2025 2:15,0
e91c79fe-82f,a6da926e,d602d2fb,1156.508701,Russia,UK,7c:c1:78:8d:34:9e,3/15/2025 21:11,0
f4ca4340-11a,a0e95a44,70be457e,4354.271005,USA,UK,53:98:41:4d:4c:51,2/9/2025 14:08,0
df84950c-466,17accb84,f49fa5f8,1585.49678,Russia,UAE,88:3c:c7:12:77:c1,2/13/2025 4:10,0
01c526f5-dd5,bb64c582,739b38ac,4677.560088,UK,USA,85:5d:54:17:33:7e,2/15/2025 1:47,0
dd9cc1ba-0e2,cb78956b,402dba53,4945.870529,Canada,USA,e0:19:75:7e:ae:20,2/25/2025 23:18,0
41b4da88-0a5,85705ec4,87fdc61c,3211.153693,North Korea,Nigeria,1a:71:3f:3d:71:77,2/10/2025 4:31,0
03cb96f7-d16,ab4fe18b,80312d23,1216.513964,UK,Canada,21:76:16:1e:ae:8e,2/22/2025 6:33,0
a3588063-5a6,4a3a8f58,6b01e0e5,6308.774283,Nigeria,Russia,c8:89:1e:7b:f7:3a,2/27/2025 12:26,1
230aff44-1b4,06d0cf5b,55ae8ad7,2284.013251,USA,USA,58:4b:c2:f9:8b:dd,1/17/2025 9:01,0
efc3141b-a80,957ccb4c,46f0b0f9,3258.197761,UK,Canada,8c:cd:a4:bc:7e:f8,1/24/2025 7:37,0
06a36962-404,1a17ddf7,98fa91ff,718.2809959,Canada,Australia,d6:24:dd:0e:74:ad,1/5/2025 4:04,0
7ee25106-417,8d2e69ca,50e45692,2634.399881,USA,USA,d9:48:5b:4d:fa:e6,2/24/2025 9:22,0
3f9a480f-ed3,3bd61f83,32639f6e,347.9659351,USA,North Korea,17:14:5f:65:45:c8,3/17/2025 11:38,0
fb71159d-930,f30e7ebe,ff439ffb,4438.374266,Russia,USA,e5:58:6e:79:5f:4e,1/29/2025 4:06,0
520504f3-130,d613bda4,b3127e38,2646.398556,Canada,Canada,98:ef:4d:12:00:2b,1/3/2025 21:54,0
70fcd0f7-e19,a8d1f86e,e487d19e,4300.035903,USA,Pakistan,8f:c2:74:d5:49:ac,3/20/2025 9:56,0
9d299ab5-1ac,5fd5a35b,a5aaa14e,101.569562,Canada,Russia,ed:cc:47:f1:39:4e,3/16/2025 17:43,0
2ac5d81b-18b,210a0ba6,5101db8a,4534.912724,UK,USA,e0:0f:aa:e0:96:45,2/1/2025 1:30,0
17257e45-5bf,7837b6d4,d84e9548,67.6740861,Russia,UK,a2:50:4a:e0:5e:48,1/18/2025 3:04,0
c1e3b5db-f32,71247071,94a56afe,3821.016537,UAE,UK,c0:f5:ee:72:46:81,3/17/2025 13:49,0
66526c26-1bf,8b3ab0c0,7837b6d4,2324.663609,UK,USA,0e:94:51:31:20:5f,1/12/2025 6:08,0
68945531-4e9,a9bfb2a5,7ccb9ab2,4748.087352,USA,USA,77:8b:e1:05:17:4b,3/5/2025 0:06,0
0628a351-d46,a5396190,62079d7c,4338.211083,UK,Germany,fa:a5:13:64:6f:77,1/25/2025 17:02,0
6aae34a5-efe,faec4e1e,62716532,4813.386431,USA,Pakistan,32:83:91:f4:07:0d,2/8/2025 3:34,0
390634c8-d16,de7cb35b,7d1f0d78,1559.836843,Nigeria,North Korea,2d:52:41:78:b5:82,3/16/2025 22:20,0
ef8e1216-dae,ef10c07e,b3d72545,1959.967443,Nigeria,North Korea,8e:5d:1c:6a:51:58,3/7/2025 20:44,0
f5ed31ca-0b0,fe6ed13a,1fb08eae,4955.963076,Australia,Australia,2e:8e:bd:b6:9a:d5,2/17/2025 17:32,0
9f6c5db1-cff,385182d5,32be601f,258.848204,USA,Australia,f4:fa:a4:94:76:cd,2/23/2025 17:03,0
6d5ecfb2-f9e,90ddc5fa,e87a0b36,4494.126563,Canada,Russia,54:77:1f:ac:3a:9c,1/28/2025 6:30,0
9af535ee-2ed,7e37339a,44ea995c,400.8073443,UK,Australia,bb:37:fc:ac:ad:e4,2/6/2025 12:51,0
85cf2e6b-f21,b0b9dd9d,71bedebb,2668.557694,Canada,UK,dc:e3:c5:59:7f:95,2/19/2025 1:03,0
f5d76655-87d,e860ac26,29a56aca,4328.828147,Pakistan,UK,4f:e5:29:8c:8e:bb,1/28/2025 4:44,0
1640993e-abd,01dfd9ab,894c1828,2815.948904,Canada,Germany,80:12:d2:6d:90:1c,1/23/2025 8:50,0
70d5236c-ed7,739b38ac,c9dd7c27,2124.633924,USA,Canada,27:1a:b6:68:85:a7,1/31/2025 7:02,0
5ce7d8a9-54d,6d0524f0,1d5a4c12,4332.409534,UK,UAE,c6:ed:21:c3:26:d3,3/4/2025 5:54,0
300fb05f-698,87dae5b9,395a95ed,497.9019021,UAE,UK,31:12:22:00:ab:6e,3/16/2025 19:53,0
33164c56-fe6,66164b22,9bdca83c,1243.527538,UK,USA,6a:83:a8:98:a8:d5,3/16/2025 5:18,0
90ef1f65-f8a,d3a271c7,f727fe07,2911.256262,Russia,Canada,8d:3b:96:2b:a4:69,1/27/2025 23:28,0
3eb2924d-14e,4b82c461,390ae959,2051.684224,USA,Germany,5d:d4:5a:33:19:68,3/2/2025 15:37,0
5803e3eb-f68,2e7b0acb,35e2e183,2969.206644,USA,UAE,29:48:c5:99:43:89,3/10/2025 0:54,0
a1e190fc-3ca,ed8a4ed3,69dfed7c,1037.313473,UK,UK,1e:03:9e:48:07:17,1/26/2025 4:53,0
54286eb5-d6d,4b4ad0b4,d9321602,243.6281897,Russia,USA,86:81:9e:79:ff:42,1/23/2025 6:10,0
075dcfd5-ee7,0bd63f1a,02b2345a,664.2353824,Nigeria,Nigeria,7e:02:13:2a:c4:91,3/22/2025 2:32,0
53414f12-682,0afd9d46,dccbf2fc,4553.572935,Germany,Australia,72:4b:37:99:fc:ab,1/2/2025 21:41,0
97bef071-c57,8215a678,93e75158,2277.836278,Nigeria,USA,51:b8:84:96:8d:00,1/14/2025 22:45,0
c40fdc9f-bfc,7cff26de,e4b3458e,3648.412216,Nigeria,Nigeria,42:c9:15:21:a9:99,1/9/2025 14:35,0
3ed485a3-9df,e14fb16c,030a71de,757.5830972,Germany,Australia,70:d6:a2:0b:d1:83,1/20/2025 2:15,0
6f4388e4-9e3,3115dfb4,cbc195ee,17197.48901,Pakistan,Russia,7a:b7:45:9b:7a:3e,2/9/2025 1:22,1
e5faee8d-b02,379f4bc1,3e9ebabc,3402.153687,USA,Canada,6d:44:cf:c9:63:4e,1/22/2025 12:34,0
c3641c8d-a34,6b2415c1,06fa3e91,2399.216249,USA,North Korea,85:92:db:b6:35:61,2/28/2025 14:11,0
c8819def-3b2,2945ba87,8ba08456,4347.586175,UAE,Germany,a6:c1:88:17:57:4f,2/8/2025 2:20,0
f1f962c8-116,b2d9436d,4f96a4dd,3275.141009,UAE,Canada,2b:f0:95:d0:9c:4a,1/25/2025 6:35,0
dad00552-d87,d2c10edc,66796a58,4519.925725,USA,Germany,2c:91:d2:7f:57:2d,2/12/2025 12:23,0
8aaf5070-5d3,95a87375,f4a6bb05,159.7588869,USA,UK,4e:c4:96:44:19:72,3/10/2025 19:36,0
cc4fa78f-2d0,96c5a4cd,be4aa2ef,4373.61809,USA,UK,90:ae:e7:35:e6:5a,1/17/2025 5:14,0
e4d45f32-448,5fb1d291,b93bca8d,4744.617703,USA,USA,f4:4f:8b:7a:1d:15,1/12/2025 0:08,0
2ad03173-ec5,b7559200,f13960a9,3657.719949,UK,North Korea,58:f0:03:74:0f:32,1/21/2025 19:46,0
0da38b0b-abe,b8b6f389,6.33E+07,4496.202895,USA,UK,c0:b9:85:c0:54:a7,2/20/2025 15:59,0
718b7b67-aaf,352bd025,d5dc0e05,2718.560516,UK,UK,46:c6:7e:6a:12:7d,2/15/2025 21:00,0
8d51a96f-c68,5cae912e,97a32a6c,4620.87026,UK,UAE,89:af:b2:31:13:cc,3/16/2025 7:13,0
35254369-a08,6aab0185,470521a1,4996.330466,North Korea,Australia,20:6a:a6:4c:c0:cd,2/26/2025 23:47,0
d5d52a3f-1ef,1722e731,ebe148d9,1395.982922,USA,USA,d8:70:7b:f0:c6:ce,2/25/2025 21:00,0
3ad3ef64-bc0,bde7e802,d57d4101,3043.072814,Nigeria,UK,86:35:53:33:84:49,1/20/2025 17:59,0
be54269f-a7e,7ef6ec66,92d38e6c,788.6632161,Germany,Nigeria,c3:a4:1c:bf:93:c8,3/10/2025 15:04,0
a26d1373-9c9,58bac24b,9cc0b845,21735.60187,UAE,Pakistan,8d:7d:18:aa:15:c0,3/13/2025 21:48,1
9e5b29ac-1e5,7bfe673c,a40d2263,4293.214314,USA,UK,2e:32:e1:10:8b:a5,2/5/2025 4:19,0
d9bd4112-801,0b91998b,dabc564f,1984.980568,UAE,USA,e8:bd:aa:9a:4e:94,1/5/2025 13:58,0
4c767817-f17,8421639,22b7f5b9,4753.768905,USA,USA,d3:6e:11:e1:ab:07,2/21/2025 7:02,0
14a7bede-847,e4d277c8,549a569a,1233.846644,Nigeria,Canada,32:b9:0c:25:9b:08,1/28/2025 6:18,0
5beca0cd-641,7a8826be,a0e95a44,1699.155891,Pakistan,Nigeria,9d:03:67:a0:d6:ba,1/29/2025 3:27,0
6f1b841d-a46,1c2abfcb,2610c920,16388.35612,Nigeria,Pakistan,62:0c:26:3a:ec:67,1/27/2025 14:13,1
b1495ff8-5ce,3ea37df0,7a710766,3752.923511,Canada,UK,66:ff:17:cd:dd:42,1/10/2025 6:34,0
e982af53-177,536a712f,d78cfd7c,3599.151095,Nigeria,UK,64:9c:60:8d:b0:82,1/1/2025 20:41,0
03f6e433-d1d,326337d4,64c71a31,1044.107389,Canada,Australia,a6:30:65:f4:39:95,1/23/2025 7:55,0
79219bcf-a5c,b24767a0,7ac78a03,2010.085652,Pakistan,USA,46:95:2b:a2:1d:7e,3/15/2025 23:53,0
4fa1217d-48a,e2fc07ab,cbe39a44,1280.727228,UK,North Korea,c1:92:f9:2e:c8:3f,2/27/2025 7:35,0
8c69cde6-322,a1f27d99,2f6835b6,2574.973207,UK,USA,cc:57:ec:5c:6f:c7,2/25/2025 7:24,0
e3001480-d25,ac69bc05,e088866e,1837.762707,North Korea,UK,71:67:bf:9a:1d:8a,2/3/2025 6:44,0
f843a5ec-95d,78615480,b0f45dcc,3831.022823,UK,UK,ba:05:cc:68:49:13,2/25/2025 20:53,0
2c9f30b2-538,9c1f048d,0b8b775b,7326.923409,North Korea,Russia,16:e3:83:91:48:6c,1/1/2025 22:24,1
ceee16d8-332,37ab6a81,ffdaa906,2407.341078,UK,Canada,1f:cf:b6:00:5f:94,1/24/2025 13:03,0
876e3cdf-58c,7b37193c,610d0961,1872.029232,Germany,Nigeria,9f:6e:93:5d:67:7d,1/16/2025 17:45,0
16bce88a-f00,55981c8f,cc4468e7,2419.071027,Pakistan,UK,eb:63:94:77:c9:1c,3/22/2025 6:44,0
b346d2c2-07e,98a90dcd,cc2ad299,1179.484564,Nigeria,Canada,7a:b4:e4:d4:3c:8f,2/21/2025 15:59,0
66ab9d04-e41,dce7371c,9cde1af3,3530.408793,Australia,USA,7c:3d:61:35:26:58,3/14/2025 11:43,0
da92468e-ffa,1ef60c8d,87fdc61c,1911.873815,UK,UK,02:57:9e:85:04:c2,1/18/2025 13:59,0
e759d683-64d,2f91e989,acedf851,3452.63664,Australia,Canada,1a:e1:30:5f:cd:a6,1/27/2025 1:12,0
71022fdb-788,f14787b6,8aef0041,1347.948128,UK,Germany,4f:5e:38:46:07:20,1/12/2025 12:08,0
8ccb8753-eb3,aedd6d2f,d73ff430,248.3343929,Pakistan,UK,a1:1c:22:45:25:2c,1/7/2025 14:38,0
a4694639-998,1a3eae60,94b32280,159.7285084,Pakistan,USA,1c:7e:3c:19:09:fc,1/10/2025 9:11,0
0ae4a799-3d0,b5c1506a,98fa91ff,3600.377405,UK,North Korea,29:b5:cf:df:73:75,3/4/2025 21:21,0
db11cb86-910,40f13936,b9bac059,1781.294953,USA,USA,d2:7f:e6:f0:07:48,3/16/2025 19:34,0
98f204b0-451,d13de159,23cd8e08,4180.454655,USA,Canada,c3:e7:d0:d4:d5:25,2/28/2025 10:41,0
750023c5-bc4,8c8914ec,e87a0b36,4747.502065,USA,Canada,33:de:c7:4c:06:e5,1/30/2025 19:06,0
552278a3-594,01b83839,bc3331e3,3630.84267,USA,UK,d4:d3:dd:58:de:dc,2/18/2025 7:33,0
6ad6efd4-2ec,424441fd,03a3f807,2651.398339,USA,USA,19:e5:65:a3:99:19,1/1/2025 3:51,0
76e2d0c7-561,31e6a5b5,5f0c0731,945.9900284,Canada,UK,1d:89:9e:a1:d7:71,3/20/2025 6:27,0
b5c22819-632,27b0376e,f21d6d9d,4372.719216,Nigeria,UK,c5:2c:d9:6d:82:f4,1/20/2025 12:41,0
aac98154-ae9,4e620e76,a101cd13,4082.596066,Nigeria,Canada,91:ca:66:b8:ac:53,1/9/2025 16:12,0
e6a34eff-6bf,4a465f55,0cdc53a1,1671.507771,USA,USA,b2:4d:67:85:62:34,1/13/2025 1:42,0
2e8dde18-93d,c03e59b7,f12eff18,1402.898076,Nigeria,Canada,0f:08:e5:80:ad:34,1/2/2025 11:38,0
fa1ec0c6-dc4,cc57ab63,0a9e6629,1733.013766,Australia,UK,f0:8d:00:88:1f:47,1/31/2025 20:59,0
daa53116-460,95c84ef0,d44cf65a,939.9147463,USA,UK,9c:7a:68:ea:63:03,3/5/2025 21:32,0
11dfdbe6-664,c88247d7,5b4c0724,2827.431562,UAE,Germany,41:76:00:ba:49:30,3/15/2025 8:38,0
d114bcd7-db5,2e129b22,a92c9a26,4107.42525,UK,UK,4b:bf:8b:ea:25:5c,1/9/2025 4:10,0
e46ffc76-212,ef556768,352bd025,6036.325194,North Korea,Nigeria,37:44:b4:45:e1:3d,2/21/2025 0:30,1
9d8635e8-627,b5c1506a,a5b76c5e,3172.221972,Canada,USA,6e:28:6d:43:55:30,3/12/2025 1:57,0
3bb399cf-88d,b5c51e84,ffc3b397,81.01805776,Germany,Canada,9a:a6:cc:79:6c:85,2/24/2025 4:51,0
fd50aabb-3f3,20322c30,b55a8843,4116.066925,Germany,UK,93:e4:c0:97:b9:94,2/3/2025 8:09,0
a3f88518-dbf,bea83b74,3680dae8,2868.631777,Canada,UK,d9:01:5e:ae:6b:a7,2/4/2025 1:54,0
ddde6145-c1d,9f6cd91b,3b15acf4,4077.488345,UAE,Canada,6d:c7:2c:6f:d6:c4,2/7/2025 16:16,0
f8ffc90a-81f,966d11d8,a25429b1,1352.000466,Germany,USA,e5:fc:d9:7f:80:2e,2/8/2025 4:58,0
32b4a3e1-927,f5e80042,a909bf73,731.7269339,USA,USA,3f:fb:da:98:e2:f8,2/16/2025 0:08,0
ba0de1a4-341,c7ad6892,daea0175,2302.369605,USA,Canada,4b:ca:6c:44:da:49,3/3/2025 4:48,0
03de53d1-691,b3c47228,49daad36,768.1579762,Nigeria,Canada,66:f3:63:ed:b5:ef,3/11/2025 0:56,0
8f5eeae0-99c,17a60a54,d8986a3d,10285.95636,Nigeria,Nigeria,ae:16:15:79:32:50,2/6/2025 0:50,1
72397389-322,e61c5d80,049e35e7,1855.553998,Germany,UAE,cb:5d:73:fa:cc:cd,1/30/2025 20:39,0
4b135855-882,ff849572,083df2f7,4691.308755,Pakistan,USA,7c:ac:32:9f:56:3d,2/2/2025 14:13,0
2608bfde-429,381dc276,4e7b497c,4954.338664,UK,Germany,eb:b9:7f:85:20:25,3/16/2025 22:01,0
b01a42c9-604,1f275c05,82fe1d86,4987.241677,UK,Nigeria,5d:44:2a:f8:bb:50,2/26/2025 0:16,0
2c1982dc-30f,fe88c23c,0bdc81de,349.3048635,UAE,USA,4a:f7:af:0c:a3:a8,3/17/2025 16:01,0
e49b859c-7e5,0e313edd,35be3185,1279.901666,Nigeria,UK,84:8e:59:f7:ea:05,1/31/2025 2:46,0
e86459eb-f13,0054e57b,765c132a,3497.944519,UK,USA,18:1a:2c:76:58:6f,1/12/2025 14:02,0
b5a54fa0-316,ee10106b,7eceee8d,576.9025606,USA,UK,77:6c:d6:c1:50:58,1/20/2025 21:47,0
c71c7c0c-86b,b78514a3,e42fed57,2050.233802,Germany,Russia,22:f4:bc:b9:50:06,3/19/2025 18:54,0
d4b7802b-257,2d243d3a,b4fe56dc,4599.831749,Australia,Germany,f9:fd:a4:39:5f:0f,1/23/2025 18:27,0
2a27bc70-e2f,df2490bf,2f91e989,11505.37777,Russia,North Korea,8f:9a:af:ec:72:4e,2/5/2025 19:37,1
ba06b12c-4d8,824df179,3b376d61,2893.44222,Germany,USA,24:a4:96:a2:0d:7b,1/11/2025 22:46,0
2913df48-eb0,936e8697,c96a8d99,3226.779324,Nigeria,Russia,b4:e6:65:b0:7b:c5,2/11/2025 12:18,0
0477ede4-f4d,6f99472f,1cc7b178,1754.516208,Australia,Russia,69:9d:9a:2c:e4:6f,3/15/2025 23:04,0
55f9023c-4f2,bcd701d4,c8abb4d2,3760.028554,Russia,USA,78:71:3b:44:85:c2,3/19/2025 8:31,0
fee4bc79-cbc,33bb9a04,77a28d2d,2720.578118,Nigeria,UK,d7:88:d3:c8:4f:6a,2/25/2025 0:40,0
d4d82ed3-574,d2c10edc,164db5f8,3305.114825,Canada,Nigeria,c1:92:e1:cf:60:1c,2/22/2025 12:33,0
1f046520-fed,14002d56,01dcb743,3146.930594,Australia,Nigeria,80:54:37:93:eb:28,1/23/2025 19:28,0
dae37f29-c09,1216c488,49adc756,1976.644697,Germany,Canada,c7:54:d3:f5:34:85,3/5/2025 2:24,0
841419ac-49a,8e3e5f50,7.68E+51,93.13022642,North Korea,UK,9d:10:dd:32:30:74,3/1/2025 1:25,0
b8d968bb-625,e6b228f2,931f096f,3527.001261,UAE,UAE,a3:76:b8:8a:73:a2,1/2/2025 14:42,0
f1f20fa8-69c,e212d5f4,95a2d97a,2099.518597,UK,Nigeria,b1:60:5b:67:48:3b,2/2/2025 10:48,0
cb930019-2b8,0071e576,afeab413,827.361715,North Korea,Nigeria,e4:97:0f:7d:aa:18,2/9/2025 18:20,0
fe7bca41-1ce,dd673235,5f4529d6,3930.0559,Canada,USA,9f:93:01:0c:18:95,2/13/2025 23:26,0
e5133121-22c,dbabae23,5e5535ee,4767.364266,Pakistan,UK,6a:bf:24:33:ef:cb,3/16/2025 14:01,0
81152877-38a,864e9ca6,2546ec98,3059.688079,North Korea,Canada,8b:85:35:2b:e7:51,3/4/2025 18:07,0
54846b69-859,9ac68d95,886ec938,757.7657697,Canada,Canada,11:6f:90:0d:55:bd,3/11/2025 8:39,0
af8e129c-023,182054c4,39dbb2cf,881.6185225,Nigeria,UK,bf:3b:30:08:cc:70,3/14/2025 9:34,0
82ccc3f9-dc1,0bd63f1a,076dff70,1969.602627,Nigeria,Australia,1e:6b:4b:82:a9:e8,3/17/2025 15:52,0
c3e99089-f72,399d4550,6bf9a5dc,296.7257594,Australia,UK,89:2a:c0:c4:88:09,1/24/2025 15:36,0
ab0bfab3-6de,c909c4b8,f470aaa5,4565.219619,Canada,USA,74:12:e4:58:87:0d,2/3/2025 20:19,0
8ec6aef5-6b8,7c6b86be,41651662,2189.822038,Germany,USA,ba:e3:cd:4c:ad:d2,3/21/2025 20:24,0
62fcc2be-b2e,08d307c9,65b11ff1,1997.020722,UK,Pakistan,72:60:40:bf:3b:ed,1/5/2025 17:14,0
6363a002-65f,6d958721,e36841d2,575.6758092,North Korea,UK,e3:b8:9a:47:2a:f1,2/4/2025 3:02,0
4ea36bf2-938,c77cd67a,d2c93e5f,416.9385747,Nigeria,UK,d2:c5:f0:d4:69:71,1/3/2025 0:31,0
3e3b0353-2fc,258337a3,49ce24c5,2098.499803,Pakistan,Pakistan,ac:d9:b7:f5:53:85,2/4/2025 5:06,0
549de5ca-190,51d16728,ac69bc05,1618.507518,UK,North Korea,15:a7:1e:c5:7b:72,2/5/2025 4:11,0
2db5d7e9-c87,a101cd13,4bb2e5c3,4422.905796,Germany,Australia,ff:f7:60:0e:77:93,2/11/2025 11:43,0
34e31fd8-b20,dd26ccec,136ba3e2,4294.699391,USA,Nigeria,e3:44:cc:11:13:70,1/6/2025 16:49,0
75383279-6bb,2f2927f2,96dc7472,4736.758024,Pakistan,Germany,2b:39:1a:6a:4c:d5,2/12/2025 19:10,0
95cd679b-f01,d0fb36dc,6d0ad2da,2336.010618,Canada,Australia,d2:b6:c3:51:a1:98,1/14/2025 16:53,0
dac4d05c-153,02698cfe,295f49aa,3541.552151,Pakistan,UK,7c:b0:64:79:92:ba,3/16/2025 1:32,0
2a938790-87d,e2393f88,4f3daa20,733.3457601,UK,USA,8e:4a:85:f0:68:05,2/4/2025 17:14,0
6c3547fd-937,9c79e1db,edc2e361,63.38100238,USA,UK,e7:16:d0:d5:89:a9,1/28/2025 11:27,0
544045ca-3d0,09e995d2,ba5e9597,3867.241401,Canada,Australia,bc:8e:77:ce:c8:28,3/22/2025 3:32,0
7ec4a0b3-c14,a39f0012,513dc1a8,2583.133908,Germany,Pakistan,ca:c6:fe:a9:2d:ec,3/6/2025 18:37,0
58cb4a77-b13,5abd34eb,eb4a34cb,838.4526827,Canada,USA,0d:5c:c7:5a:77:3d,2/5/2025 5:58,0
fde8ec6d-c32,80e8f2fe,fbf56872,4307.457536,Pakistan,Canada,64:05:c3:84:6e:c6,1/26/2025 15:26,0
1ad16282-b86,9eafe73d,03b1f189,1258.063139,UK,Germany,0e:1d:db:8a:55:d9,1/9/2025 9:09,0
a0dd1785-6c5,f72b5d48,a5ce7ad8,14783.76244,Pakistan,North Korea,dd:e3:46:5b:b6:5a,3/3/2025 1:48,1
544ef4e7-a44,536a1da8,e9415a52,2437.900659,UAE,Nigeria,07:1a:b8:5a:8f:b2,2/10/2025 17:36,0
e3e22d6a-0cd,8fa994bb,550cee7f,4112.17998,Canada,Pakistan,90:4a:2a:23:9d:fb,3/3/2025 18:53,0
b6a9bbd6-0a8,d233199a,390ae959,2988.831222,USA,Pakistan,94:36:0f:40:2e:23,1/4/2025 11:19,0
45a39363-448,27b0376e,dce3811c,2311.854131,Nigeria,UK,20:8e:3c:f4:03:71,3/13/2025 11:17,0
1e395f23-1c4,28d22a0f,cd77305a,3970.523465,Canada,Nigeria,48:2c:18:92:1b:ba,3/2/2025 18:01,0
d8827dea-5e3,3b13cacd,899a5c25,3054.907614,UK,USA,66:f2:d6:7a:0c:f6,1/12/2025 20:31,0
48c06dba-4f1,0ac9f2a2,c3ea0be0,102.2393077,USA,Canada,9d:98:3b:9f:b5:e7,3/7/2025 9:28,0
d1270048-f71,7779f231,acc0d377,3810.912765,USA,Germany,2e:bf:d7:77:09:87,1/29/2025 2:28,0
13c00987-6fa,e5b247c7,2e7b0acb,3941.984505,Canada,Australia,20:ed:30:f2:60:4a,1/21/2025 6:42,0
